latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.2121,23.20337,302.46,3.62,1.78,2025-05-17,1919,T,49,6.1NRT,290.17,35.71,N
-6.40919,28.2947,351.33,1.35,1.15,2025-05-17,1919,T,100,6.1NRT,291.78,101.81,N
10.01823,32.23746,305.07,1.45,1.19,2025-05-17,1925,T,42,6.1NRT,282.71,11.59,N
-6.41074,28.28283,337.04,1.36,1.15,2025-05-17,1919,T,100,6.1NRT,291.44,60.65,N
10.32323,32.21763,306.12,1.46,1.19,2025-05-17,1925,T,62,6.1NRT,293.65,8.2,N
10.32035,32.11381,306.21,1.43,1.18,2025-05-17,1925,T,21,6.1NRT,294.68,5.98,N
-6.39905,28.29332,307.54,1.35,1.15,2025-05-17,1919,T,72,6.1NRT,289.9,12.64,N
10.3187,32.10113,310.34,1.43,1.18,2025-05-17,1925,T,77,6.1NRT,294.87,10.59,N
-6.4006,28.28138,327.34,1.36,1.15,2025-05-17,1919,T,100,6.1NRT,290.44,40.62,N
10.32668,32.107,309.18,1.43,1.18,2025-05-17,1925,T,71,6.1NRT,294.63,10.07,N
-6.40089,28.28785,339.14,1.35,1.15,2025-05-17,1919,T,100,6.1NRT,291.15,65.74,N
10.38061,32.28341,303.11,1.47,1.2,2025-05-17,1925,T,33,6.1NRT,291.42,5.79,N
-6.40251,28.27596,314.31,1.36,1.15,2025-05-17,1919,T,89,6.1NRT,290.46,19.82,N
10.7275,32.29367,314.07,1.49,1.21,2025-05-17,1925,T,84,6.1NRT,294.96,15.88,N
10.75037,32.30416,309.09,1.5,1.21,2025-05-17,1925,T,65,6.1NRT,295.07,9.93,N
-6.22097,25.35205,301.92,2.25,1.45,2025-05-17,1919,T,45,6.1NRT,291.52,15.86,N
9.55973,21.5477,305.42,2.45,1.51,2025-05-17,1925,T,58,6.1NRT,291.85,13.97,N
-4.68169,28.60059,306.24,1.23,1.1,2025-05-17,1921,T,67,6.1NRT,293.23,7.77,N
11.80081,33.10823,308.94,1.78,1.31,2025-05-17,1925,T,66,6.1NRT,297.61,9.7,N
-4.72499,28.05943,344.48,1.33,1.14,2025-05-17,1921,T,100,6.1NRT,293.08,77.86,N
11.79886,33.09241,312.53,1.78,1.31,2025-05-17,1925,T,80,6.1NRT,297.55,15.86,N
-4.72658,28.04761,303.6,1.33,1.14,2025-05-17,1921,T,56,6.1NRT,291.21,7.61,N
11.8123,33.10675,320.19,1.78,1.31,2025-05-17,1925,T,100,6.1NRT,297.78,30.65,N
-4.57889,27.93113,302,1.35,1.15,2025-05-17,1921,T,46,6.1NRT,291.09,6.8,N
11.81034,33.09095,353.42,1.78,1.31,2025-05-17,1925,T,100,6.1NRT,298.83,151.25,N
-1.41042,29.20477,454.25,1.07,1.03,2025-05-17,1921,T,100,6.1NRT,283.35,0,N
11.80838,33.07516,310.64,1.77,1.3,2025-05-17,1925,T,73,6.1NRT,297.47,12.12,N
1.50332,31.66954,304.55,1.07,1.03,2025-05-17,1921,T,61,6.1NRT,287.98,6.9,N
11.82135,33.09905,317.68,1.78,1.31,2025-05-17,1925,T,94,6.1NRT,297.44,25.51,N
5.82244,31.65155,306.24,1.17,1.08,2025-05-17,1923,T,59,6.1NRT,293.57,6.24,N
11.8195,33.08323,315.65,1.78,1.31,2025-05-17,1925,T,89,6.1NRT,297.5,21.35,N
10.71893,23.97524,311.67,1.51,1.21,2025-05-17,1925,T,79,6.1NRT,298.54,12.59,N
6.55145,30.37239,311.54,1.05,1.02,2025-05-17,1923,T,81,6.1NRT,291.96,9.41,N
11.44875,27.10685,311.15,1.02,1.01,2025-05-17,1925,T,72,6.1NRT,300.68,6.13,N
12.56798,30.94179,331.87,1.28,1.12,2025-05-17,1925,T,100,6.1NRT,302.98,36.31,N
6.5502,30.36316,305.15,1.05,1.02,2025-05-17,1923,T,25,6.1NRT,292.33,4.47,N
12.57004,30.94729,322.26,1.29,1.13,2025-05-17,1925,T,100,6.1NRT,302.95,20.6,N
6.56044,30.37113,324.77,1.05,1.02,2025-05-17,1923,T,100,6.1NRT,292.86,22.42,N
12.56861,30.93581,319.86,1.28,1.12,2025-05-17,1925,T,99,6.1NRT,302.33,16.57,N
11.66176,19.91432,313.71,3.02,1.65,2025-05-17,1928,T,83,6.1NRT,299.16,36.58,N
6.55918,30.3619,306.47,1.05,1.02,2025-05-17,1923,T,49,6.1NRT,292.39,5.29,N
11.66397,19.9085,310.99,3.02,1.65,2025-05-17,1928,T,73,6.1NRT,298.98,26.17,N
6.56943,30.36987,315.05,1.05,1.02,2025-05-17,1923,T,89,6.1NRT,292.44,12.24,N
13.93386,25.7079,314.4,1.09,1.04,2025-05-17,1928,T,87,6.1NRT,297.63,13.02,N
6.56817,30.36065,306.15,1.05,1.02,2025-05-17,1923,T,43,6.1NRT,292.75,4.97,N
14.41272,22.86049,307.8,1.58,1.24,2025-05-17,1928,T,65,6.1NRT,295.51,11.79,N
6.87154,30.42313,306.55,1.06,1.03,2025-05-17,1923,T,60,6.1NRT,292.14,5.79,N
6.87026,30.41381,306.33,1.06,1.03,2025-05-17,1923,T,59,6.1NRT,292.21,5.36,N
15.16083,24.44238,314,1.21,1.09,2025-05-17,1928,T,73,6.1NRT,299.32,12.07,N
7.51476,33.39106,300.03,1.61,1.25,2025-05-17,1923,T,10,6.1NRT,281.52,6.24,N
15.16386,24.39701,311.6,1.22,1.1,2025-05-17,1928,T,50,6.1NRT,300.54,9.31,N
15.17981,24.41099,328.28,1.22,1.1,2025-05-17,1928,T,100,6.1NRT,301.43,29.8,N
7.53095,33.26041,319.11,1.58,1.24,2025-05-17,1923,T,98,6.1NRT,281.45,32.38,N
15.19275,24.43134,345.34,1.21,1.09,2025-05-17,1928,T,100,6.1NRT,301.32,65.82,N
15.19107,24.42038,344.48,1.21,1.1,2025-05-17,1928,T,100,6.1NRT,300.97,63.45,N
7.53526,33.26825,304.91,1.58,1.24,2025-05-17,1923,T,62,6.1NRT,280.84,11.17,N
15.18939,24.40941,327.04,1.22,1.1,2025-05-17,1928,T,100,6.1NRT,299.46,28.61,N
7.53351,33.25434,310.74,1.58,1.24,2025-05-17,1923,T,81,6.1NRT,280.98,18.65,N
8.23371,33.89537,319.66,1.81,1.32,2025-05-17,1923,T,99,6.1NRT,275.67,44.31,N
8.23166,33.87947,301.66,1.8,1.32,2025-05-17,1923,T,43,6.1NRT,276.3,12.62,N
8.48073,33.13867,305.2,1.6,1.24,2025-05-17,1923,T,63,6.1NRT,285.22,12.41,N
8.64363,32.97706,302.03,1.56,1.23,2025-05-17,1923,T,46,6.1NRT,277.28,10.79,N
8.88999,33.2052,303.65,1.64,1.26,2025-05-17,1923,T,39,6.1NRT,277.33,11.26,N
8.88812,33.19075,313.3,1.63,1.26,2025-05-17,1923,T,87,6.1NRT,277.47,25.15,N
8.89917,33.18931,301.84,1.63,1.26,2025-05-17,1923,T,27,6.1NRT,277.59,9.48,N
8.90168,32.84082,305.68,1.54,1.22,2025-05-17,1923,T,65,6.1NRT,278.97,13.4,N
8.91244,32.8394,332.35,1.54,1.22,2025-05-17,1923,T,100,6.1NRT,280.24,60.42,N
8.91069,32.82581,303.17,1.54,1.22,2025-05-17,1923,T,36,6.1NRT,279.97,9.13,N
8.92319,32.83798,325.01,1.54,1.22,2025-05-17,1923,T,100,6.1NRT,280.42,42.67,N
8.92143,32.82439,315.76,1.54,1.22,2025-05-17,1923,T,92,6.1NRT,280.28,25.21,N
9.00821,33.13354,301.74,1.62,1.25,2025-05-17,1923,T,44,6.1NRT,283.09,8.93,N
9.00515,32.9331,309.61,1.57,1.23,2025-05-17,1923,T,78,6.1NRT,281.11,18.13,N
8.97565,32.70201,304.13,1.51,1.21,2025-05-17,1923,T,59,6.1NRT,280.7,10.42,N
9.03765,33.01403,303.84,1.59,1.24,2025-05-17,1923,T,16,6.1NRT,285.22,8.85,N
9.03584,32.99998,306.71,1.59,1.24,2025-05-17,1923,T,49,6.1NRT,284.43,12.48,N
9.04675,32.99854,309.52,1.59,1.24,2025-05-17,1923,T,78,6.1NRT,285.37,16.25,N
9.04493,32.98454,304.93,1.58,1.24,2025-05-17,1923,T,47,6.1NRT,284.27,10.7,N
9.09053,33.05801,303.51,1.61,1.25,2025-05-17,1923,T,56,6.1NRT,286.04,10.21,N
9.08876,33.04381,300.04,1.6,1.25,2025-05-17,1923,T,12,6.1NRT,286.11,6.3,N
8.72159,28.84522,308.68,1,1,2025-05-17,1923,T,65,6.1NRT,294.43,5.79,N
8.72037,28.83638,307.48,1,1,2025-05-17,1923,T,59,6.1NRT,294.37,4.93,N
8.72793,28.82628,317.5,1,1,2025-05-17,1923,T,94,6.1NRT,294.79,12.44,N
8.73817,28.77074,331.06,1,1,2025-05-17,1923,T,100,6.1NRT,294.53,27.78,N
8.97894,29.92526,309.92,1.05,1.03,2025-05-17,1923,T,72,6.1NRT,295.89,7.44,N
8.85797,28.71166,304.91,1,1,2025-05-17,1923,T,25,6.1NRT,294.32,3.21,N
8.91962,28.81369,309.19,1,1,2025-05-17,1923,T,66,6.1NRT,296.42,6.3,N
8.90804,28.53602,309.29,1,1,2025-05-17,1923,T,67,6.1NRT,295,6.09,N
8.90681,28.52719,306.28,1,1,2025-05-17,1923,T,47,6.1NRT,295.19,4.05,N
8.95597,28.81751,305.22,1,1,2025-05-17,1923,T,34,6.1NRT,294.8,4.22,N
-26.10077,31.78679,354.26,1.45,1.19,2025-05-17,1915,T,100,6.1NRT,291.48,127.01,N
-26.10235,31.77251,318.75,1.45,1.19,2025-05-17,1915,T,97,6.1NRT,288.56,31.58,N
-18.8418,29.73275,302.89,1.6,1.24,2025-05-17,1917,T,52,6.1NRT,288.37,13.73,N
-11.22079,41.13913,312.18,3.14,1.68,2025-05-17,1919,T,78,6.1NRT,291.41,45.08,N
-11.20604,41.1365,331.51,3.14,1.68,2025-05-17,1919,T,100,6.1NRT,291.26,151.49,N
-11.22116,41.13238,313.21,3.14,1.68,2025-05-17,1919,T,81,6.1NRT,291.34,51.53,N
-11.20173,41.15766,308.96,3.16,1.68,2025-05-17,1919,T,58,6.1NRT,290.55,40.03,N
-11.20642,41.12971,325.28,3.14,1.68,2025-05-17,1919,T,100,6.1NRT,291.24,115.22,N
51.3678,6.69953,301.01,2.14,1.42,2025-05-17,1936,T,37,6.1NRT,285.35,18.61,N
28.91022,19.7792,309.7,1.4,1.17,2025-05-17,1930,T,67,6.1NRT,271.6,21.48,N
28.90789,19.76571,306.23,1.41,1.17,2025-05-17,1930,T,43,6.1NRT,272.21,17.29,N
65.54333,-145.14224,302.98,1.15,1.07,2025-05-17,1953,T,49,6.1NRT,283.87,7.21,D
19.3966,-155.29057,314.35,1.16,1.07,2025-05-17,2006,T,52,6.1NRT,296.08,11.51,D
-26.00225,-58.18814,312.17,1.05,1.02,2025-05-17,1856,A,72,6.1NRT,277.87,10.5,D
-26.00385,-58.19838,320.81,1.05,1.02,2025-05-17,1856,A,80,6.1NRT,277.06,18.61,D
-26.56084,-62.99225,313.77,1.28,1.12,2025-05-17,1856,A,66,6.1NRT,302.2,8.8,D
-26.56239,-63.00489,328.99,1.28,1.12,2025-05-17,1856,A,83,6.1NRT,302.41,30.81,D
-23.52442,-59.62716,314.55,1.01,1,2025-05-17,1856,A,73,6.1NRT,277.85,10.58,D
-23.52587,-59.63683,305.79,1.01,1,2025-05-17,1856,A,57,6.1NRT,277.7,4.2,D
-23.54043,-60.03918,316.84,1,1,2025-05-17,1856,A,71,6.1NRT,277.33,11.06,D
-23.54185,-60.04877,335.91,1,1,2025-05-17,1856,A,89,6.1NRT,277.91,33.46,D
-23.46498,-61.11586,305.98,1.02,1.01,2025-05-17,1856,A,40,6.1NRT,275.39,4.28,D
-23.46635,-61.1256,321.03,1.02,1.01,2025-05-17,1856,A,79,6.1NRT,277.07,16.94,D
-23.46772,-61.13536,308.61,1.02,1.01,2025-05-17,1856,A,63,6.1NRT,274.89,6.3,D
-20.74245,-54.40345,325.43,2.12,1.41,2025-05-17,1858,A,80,6.1NRT,294.76,53.49,D
-20.84456,-60.22484,317.28,1.01,1.01,2025-05-17,1858,A,71,6.1NRT,299.59,9.2,D
-20.5261,-60.38194,319.94,1.01,1,2025-05-17,1858,A,74,6.1NRT,299.33,11.53,D
-20.52751,-60.39139,325.12,1.01,1,2025-05-17,1858,A,80,6.1NRT,300.07,17.51,D
-19.07836,-53.46722,309.82,2.7,1.57,2025-05-17,1858,A,48,6.1NRT,296.13,21.01,D
-19.68302,-60.78231,315.88,1,1,2025-05-17,1858,A,69,6.1NRT,298.61,8.5,D
-18.60642,-58.65314,311.42,1.2,1.09,2025-05-17,1858,A,45,6.1NRT,299.35,6.36,D
-18.54966,-59.47035,323.2,1.1,1.05,2025-05-17,1858,A,78,6.1NRT,300.79,16.65,D
-18.55124,-59.48051,320.22,1.1,1.05,2025-05-17,1858,A,75,6.1NRT,301.69,13.62,D
-18.51885,-59.45487,315.35,1.1,1.05,2025-05-17,1858,A,16,6.1NRT,300.74,6.5,D
-18.52044,-59.46503,315.09,1.1,1.05,2025-05-17,1858,A,14,6.1NRT,300.13,6.2,D
-18.50201,-59.4683,336.26,1.1,1.05,2025-05-17,1858,A,88,6.1NRT,300.9,34.51,D
-18.4928,-59.46992,326.18,1.1,1.05,2025-05-17,1858,A,81,6.1NRT,301.42,20.6,D
-17.76945,-56.31497,309.89,1.76,1.3,2025-05-17,1858,A,50,6.1NRT,296.11,9.86,D
-18.38734,-62.41586,320.69,1.02,1.01,2025-05-17,1858,A,77,6.1NRT,298.82,14.04,D
-18.38868,-62.42533,324.01,1.02,1.01,2025-05-17,1858,A,80,6.1NRT,297.89,17.69,D
-17.82111,-60.37856,349.84,1.04,1.02,2025-05-17,1858,A,95,6.1NRT,300.38,59.7,D
-17.82257,-60.38813,339.55,1.04,1.02,2025-05-17,1858,A,90,6.1NRT,300.99,39.18,D
-17.74936,-60.39728,314.6,1.04,1.02,2025-05-17,1858,A,68,6.1NRT,298.28,8.58,D
-18.78916,-68.30534,313.13,2.35,1.48,2025-05-17,1858,A,66,6.1NRT,293.23,29.18,D
-18.79208,-68.33103,307.31,2.36,1.48,2025-05-17,1858,A,28,6.1NRT,294.61,14.91,D
-16.46106,-60.67023,311.02,1.04,1.02,2025-05-17,1858,A,56,6.1NRT,298.15,5.86,D
-16.11979,-60.91602,332.42,1.03,1.01,2025-05-17,1858,A,86,6.1NRT,299.6,27.76,D
-16.12121,-60.92544,329.73,1.03,1.01,2025-05-17,1858,A,84,6.1NRT,303.23,23.62,D
-16.11085,-60.9175,333.52,1.03,1.01,2025-05-17,1858,A,86,6.1NRT,299.44,29.92,D
-16.11228,-60.92691,320.14,1.03,1.01,2025-05-17,1858,A,75,6.1NRT,299.9,12.9,D
-16.16863,-62.885,310.75,1.02,1.01,2025-05-17,1858,A,59,6.1NRT,296.81,5.81,D
-15.71189,-61.14736,309.72,1.02,1.01,2025-05-17,1858,A,53,6.1NRT,298.42,5.18,D
-14.53781,-59.9985,320.9,1.15,1.07,2025-05-17,1858,A,76,6.1NRT,300.54,15.1,D
-14.17098,-58.11426,323.13,1.52,1.22,2025-05-17,1858,A,75,6.1NRT,300.2,25.39,D
-14.17331,-58.12803,321.47,1.51,1.21,2025-05-17,1858,A,76,6.1NRT,304.47,21.95,D
-14.16824,-58.12044,327.22,1.52,1.22,2025-05-17,1858,A,82,6.1NRT,302.25,34.56,D
-15.36142,-67.615,305.89,1.83,1.33,2025-05-17,1900,A,45,6.1NRT,292.51,8.35,D
-15.42118,-68.11774,311.03,2.01,1.38,2025-05-17,1900,A,67,6.1NRT,293.35,19.87,D
-15.42322,-68.13501,307.7,2.02,1.38,2025-05-17,1900,A,60,6.1NRT,292.76,14.17,D
-15.36402,-67.60252,307.68,1.83,1.32,2025-05-17,1900,A,53,6.1NRT,293.06,11.2,D
-15.42975,-68.12048,312.27,2.01,1.38,2025-05-17,1900,A,69,6.1NRT,293.14,22.45,D
-15.20984,-67.58011,312.5,1.81,1.32,2025-05-17,1900,A,52,6.1NRT,294.73,19.16,D
-14.70806,-67.04449,312.13,1.62,1.25,2025-05-17,1900,A,66,6.1NRT,295.52,13.82,D
-12.94188,-56.76889,311.5,2.02,1.38,2025-05-17,1900,A,56,6.1NRT,297.12,16.44,D
-13.86036,-65.72272,308.81,1.29,1.13,2025-05-17,1900,A,32,6.1NRT,291.29,7.68,D
-12.0441,-54.9871,311.82,2.9,1.62,2025-05-17,1900,A,59,6.1NRT,293.92,33.62,D
-13.2251,-66.47777,311.32,1.41,1.18,2025-05-17,1900,A,58,6.1NRT,295.01,9.5,D
-13.23012,-66.51605,316.38,1.42,1.18,2025-05-17,1900,A,69,6.1NRT,294.12,14.43,D
-13.21972,-66.5175,316.48,1.42,1.18,2025-05-17,1900,A,49,6.1NRT,294.27,15.07,D
-12.68382,-64.11597,312.41,1.05,1.02,2025-05-17,1900,A,53,6.1NRT,298.1,5.49,D
-11.5979,-61.7944,313.15,1.04,1.02,2025-05-17,1900,A,60,6.1NRT,299.89,5.93,D
-11.59928,-61.80369,315.68,1.04,1.02,2025-05-17,1900,A,66,6.1NRT,300.53,8.12,D
-11.57784,-68.82409,307.17,1.99,1.38,2025-05-17,1900,A,54,6.1NRT,290.31,11.06,D
-10.47662,-62.4531,313.57,1.02,1.01,2025-05-17,1900,A,63,6.1NRT,300.58,5.66,D
-10.8227,-65.35657,313.33,1.13,1.06,2025-05-17,1900,A,23,6.1NRT,298.47,6.53,D
-9.6767,-61.91802,315.88,1.07,1.03,2025-05-17,1900,A,67,6.1NRT,297.41,8.85,D
-9.61299,-63.2237,318.91,1,1,2025-05-17,1900,A,71,6.1NRT,298.82,10.58,D
-9.24301,-63.29173,317.51,1,1,2025-05-17,1900,A,70,6.1NRT,298.02,8.78,D
10.38613,108.3674,314.66,1.45,1.19,2025-05-17,1949,A,86,6.1NRT,293.26,16.84,N
10.21409,108.35336,314.42,1.46,1.19,2025-05-17,1949,A,85,6.1NRT,293.28,16.56,N
36.23384,112.61646,301.71,1.06,1.03,2025-05-17,1942,A,44,6.1NRT,282.43,7.72,N
36.22681,112.60285,331.6,1.06,1.03,2025-05-17,1942,A,100,6.1NRT,285.03,36.08,N
36.22493,112.61424,333.47,1.06,1.03,2025-05-17,1942,A,100,6.1NRT,288.45,39.17,N
36.22305,112.6256,301.85,1.06,1.03,2025-05-17,1942,A,21,6.1NRT,284.48,7,N
34.84747,110.08523,306.8,1,1,2025-05-17,1942,A,69,6.1NRT,276.32,10.7,N
1.38692,104.16692,306.33,1.09,1.04,2025-05-17,1949,A,62,6.1NRT,293.04,5.13,N
14.39112,-87.58993,321.3,1.95,1.36,2025-05-17,2044,A,55,6.1NRT,299.67,20.72,D
13.96252,-91.24374,316.15,1.11,1.05,2025-05-17,2044,A,7,6.1NRT,298.73,6.52,D
13.96113,-91.25369,326.24,1.11,1.05,2025-05-17,2044,A,79,6.1NRT,300.73,18.43,D
36.00928,-78.04871,311.82,1.29,1.13,2025-05-17,1913,A,57,6.1NRT,297.94,7.33,D
15.31754,-87.04297,317.34,2.23,1.45,2025-05-17,2044,A,65,6.1NRT,296.85,22.59,D
36.10189,-80.04489,314.18,1.67,1.27,2025-05-17,1913,A,30,6.1NRT,299.54,12.97,D
36.80884,-78.45169,314.99,1.31,1.14,2025-05-17,1913,A,68,6.1NRT,300.21,11.48,D
36.80105,-78.49387,313.43,1.32,1.14,2025-05-17,1913,A,65,6.1NRT,300.11,9.99,D
37.19061,-76.59649,314.23,1.08,1.04,2025-05-17,1913,A,0,6.1NRT,300.22,5.62,D
36.72339,-79.87778,311.02,1.58,1.24,2025-05-17,1913,A,52,6.1NRT,299.15,10.83,D
37.0018,-79.89104,311.27,1.56,1.23,2025-05-17,1913,A,61,6.1NRT,300.8,10.64,D
37.69082,-77.44187,315.96,1.14,1.07,2025-05-17,1913,A,59,6.1NRT,302.8,7.46,D
38.35418,-78.91718,313.3,1.3,1.13,2025-05-17,1913,A,42,6.1NRT,298.76,7.64,D
39.06694,-76.95541,315.28,1.06,1.03,2025-05-17,1913,A,57,6.1NRT,303.02,5.9,D
39.22016,-78.14409,314.97,1.16,1.07,2025-05-17,1915,A,38,6.1NRT,301.89,7.86,D
40.08728,-76.09613,311.11,1.01,1,2025-05-17,1915,A,23,6.1NRT,296.9,4.02,D
7.16548,-63.78436,336.87,1.32,1.14,2025-05-17,1904,A,88,6.1NRT,293.9,46.14,D
7.6718,-66.32834,322.17,1.02,1.01,2025-05-17,1904,A,51,6.1NRT,298.69,8.6,D
8.55566,-64.83787,324.88,1.19,1.08,2025-05-17,1904,A,55,6.1NRT,301.05,14.7,D
8.5292,-65.43126,349.56,1.11,1.05,2025-05-17,1904,A,94,6.1NRT,300.66,57.55,D
8.52779,-65.44105,333.79,1.11,1.05,2025-05-17,1904,A,83,6.1NRT,299.42,25.07,D
8.4509,-66.2332,313.46,1.04,1.02,2025-05-17,1904,A,22,6.1NRT,284.29,7.74,D
8.79204,-65.12115,331.55,1.15,1.07,2025-05-17,1904,A,79,6.1NRT,301.98,21.24,D
8.79062,-65.13132,326.34,1.15,1.07,2025-05-17,1904,A,66,6.1NRT,302.73,13.51,D
18.20286,-70.54977,317.53,1.03,1.01,2025-05-17,1906,A,67,6.1NRT,303.63,9.92,D
8.90259,-66.4333,351.35,1.03,1.01,2025-05-17,1904,A,96,6.1NRT,299.76,55.69,D
21.42333,-77.55685,326.51,2.42,1.5,2025-05-17,1908,A,80,6.1NRT,291.71,61.43,D
9.13595,-66.28381,329.52,1.04,1.02,2025-05-17,1904,A,81,6.1NRT,295.39,20.06,D
21.419,-77.57922,366.04,2.43,1.5,2025-05-17,1908,A,100,6.1NRT,293.16,351.76,D
9.6103,-63.77868,309.02,1.43,1.18,2025-05-17,1904,A,27,6.1NRT,282.79,9.79,D
21.41467,-77.60155,333.09,2.44,1.51,2025-05-17,1908,A,85,6.1NRT,286.34,98.08,D
9.34394,-66.31363,331.4,1.04,1.02,2025-05-17,1904,A,69,6.1NRT,302.13,17.41,D
21.43636,-77.55943,314.8,2.42,1.5,2025-05-17,1908,A,32,6.1NRT,288.54,22.23,D
9.34264,-66.32285,326.6,1.04,1.02,2025-05-17,1904,A,47,6.1NRT,302.01,11.15,D
21.43201,-77.58203,340.85,2.43,1.5,2025-05-17,1908,A,90,6.1NRT,289.72,140.42,D
9.38785,-66.51655,339.35,1.03,1.01,2025-05-17,1904,A,83,6.1NRT,303.94,27.39,D
22.07464,-78.31498,315.92,2.66,1.57,2025-05-17,1908,A,65,6.1NRT,283.08,33.71,D
9.38653,-66.52567,346.85,1.03,1.01,2025-05-17,1904,A,93,6.1NRT,304.39,41.46,D
22.11829,-78.28115,314.6,2.64,1.56,2025-05-17,1908,A,57,6.1NRT,282.49,28.61,D
9.66251,-67.50175,311.42,1,1,2025-05-17,1904,A,41,6.1NRT,288.27,5.03,D
22.27664,-81.51019,310.55,4.54,1.96,2025-05-17,1908,A,31,6.1NRT,285.51,45.19,D
22.29339,-81.51458,312.16,4.54,1.96,2025-05-17,1908,A,53,6.1NRT,283.82,56.32,D
22.76506,-79.97331,312.5,3.41,1.74,2025-05-17,1908,A,49,6.1NRT,287.19,26.58,D
22.76892,-79.94565,312.19,3.39,1.74,2025-05-17,1908,A,50,6.1NRT,286.94,26.47,D
22.92274,-80.47497,312.57,3.68,1.8,2025-05-17,1908,A,55,6.1NRT,292.14,35.76,D
23.01193,-81.44511,318.05,4.31,1.92,2025-05-17,1908,A,69,6.1NRT,292.47,69.83,D
23.00331,-81.48495,326.02,4.34,1.92,2025-05-17,1908,A,79,6.1NRT,293.73,139.61,D
22.99995,-81.44572,319.66,4.31,1.92,2025-05-17,1908,A,71,6.1NRT,291.38,82.27,D
22.9911,-81.48521,321.56,4.34,1.92,2025-05-17,1908,A,74,6.1NRT,291.85,99.51,D
32.35339,6.98017,301.07,2.65,1.56,2025-05-17,2108,T,37,6.1NRT,290.54,25.63,N
-7.45686,11.57358,305.63,1.53,1.22,2025-05-17,2059,T,34,6.1NRT,293.11,7.58,N
32.36003,6.97286,304.38,2.65,1.56,2025-05-17,2108,T,60,6.1NRT,290.18,31.95,N
-6.12318,12.34309,324.71,1.84,1.33,2025-05-17,2059,T,100,6.1NRT,291.63,51.12,N
-6.14482,11.02597,306.32,1.46,1.2,2025-05-17,2059,T,44,6.1NRT,293,6.81,N
35.80984,-0.25565,301.54,1.1,1.04,2025-05-17,2110,T,42,6.1NRT,290.94,5.02,N
4.42283,7.15665,309.3,1.16,1.07,2025-05-17,2101,T,65,6.1NRT,271.59,11.71,N
4.65922,7.0745,301.63,1.15,1.07,2025-05-17,2101,T,43,6.1NRT,270.17,5.28,N
4.66073,6.07445,308.91,1.05,1.02,2025-05-17,2101,T,76,6.1NRT,285.65,8.86,N
4.89319,7.11716,302.27,1.17,1.07,2025-05-17,2101,T,48,6.1NRT,275,5.96,N
4.98552,7.11876,302.78,1.17,1.08,2025-05-17,2101,T,51,6.1NRT,279.48,6.07,N
15.7104,-89.66505,313.25,1.43,1.18,2025-05-17,2044,A,43,6.1NRT,286.72,9.73,D
16.3582,-88.62582,325.15,1.74,1.29,2025-05-17,2044,A,50,6.1NRT,297.51,27.46,D
15.86177,-92.49695,329.99,1.04,1.02,2025-05-17,2044,A,47,6.1NRT,300.55,15.01,D
15.86046,-92.50626,335.29,1.04,1.02,2025-05-17,2044,A,73,6.1NRT,303.2,22.6,D
15.85915,-92.51562,327.73,1.04,1.02,2025-05-17,2044,A,50,6.1NRT,302.54,13.13,D
15.87064,-92.49847,333.14,1.04,1.02,2025-05-17,2044,A,69,6.1NRT,302.37,18.86,D
15.90401,-92.45543,324.13,1.04,1.02,2025-05-17,2044,A,65,6.1NRT,302.8,7.87,D
15.87228,-92.67927,328.32,1.03,1.01,2025-05-17,2044,A,54,6.1NRT,310.36,11.53,D
15.8785,-92.69915,351.83,1.02,1.01,2025-05-17,2044,A,96,6.1NRT,311.77,50.15,D
15.92278,-92.46474,328.2,1.04,1.02,2025-05-17,2044,A,38,6.1NRT,304.42,11.69,D
16.24839,-90.40179,319.87,1.31,1.13,2025-05-17,2044,A,55,6.1NRT,297.9,10.35,D
16.44916,-90.03158,327.12,1.39,1.17,2025-05-17,2044,A,66,6.1NRT,304.89,20.09,D
16.06459,-92.89806,339.83,1.02,1.01,2025-05-17,2044,A,82,6.1NRT,314.12,24.87,D
16.01939,-93.33952,337.63,1,1,2025-05-17,2044,A,85,6.1NRT,303.16,28.13,D
16.11928,-92.83075,330.9,1.02,1.01,2025-05-17,2044,A,65,6.1NRT,311.9,12.39,D
16.1529,-93.04864,329.68,1.01,1.01,2025-05-17,2044,A,76,6.1NRT,312.15,8.84,D
16.23985,-92.62709,330.14,1.03,1.02,2025-05-17,2044,A,53,6.1NRT,309.81,10.29,D
16.09026,-93.79171,337.12,1,1,2025-05-17,2044,A,84,6.1NRT,307.59,20.65,D
16.1189,-93.80279,338.87,1,1,2025-05-17,2044,A,85,6.1NRT,308.17,24.47,D
16.72843,-89.86065,330.75,1.44,1.19,2025-05-17,2044,A,48,6.1NRT,310.78,19.1,D
16.15288,-94.07403,327.03,1,1,2025-05-17,2044,A,53,6.1NRT,303.44,11.82,D
16.73396,-89.86729,327.01,1.44,1.19,2025-05-17,2044,A,48,6.1NRT,308.1,13.31,D
16.73622,-89.9337,350.75,1.42,1.18,2025-05-17,2044,A,95,6.1NRT,311.79,79.21,D
16.37883,-93.71734,328.24,1,1,2025-05-17,2044,A,62,6.1NRT,303.65,16.17,D
32.7128,-107.77277,338.42,3.23,1.7,2025-05-17,2049,A,86,6.1NRT,307.82,163.26,D
